Time	X	Y	SaccadeFlag
776336	402	353.9	0
776337	401.8	353.9	0
776338	401.7	354	0
776339	401.7	353.9	0
776340	401.8	353.8	0
776341	401.9	353.7	0
776342	402.1	353.7	0
776343	402.2	353.8	0
776344	402.2	353.9	0
776345	402.2	354	0
776346	402.1	353.9	0
776347	402.3	353.8	0
776348	402.6	353.7	0
776349	402.9	353.8	0
776350	402.6	353.9	0
776351	402.4	354	0
776352	402.3	353.9	0
776353	402.5	353.9	0
776354	402.6	354.1	0
776355	402.6	354.2	0
776356	402.6	354.5	0
776357	402.4	354.6	0
776358	402.2	354.7	0
776359	402.1	354.7	0
776360	402.1	354.9	0
776361	402.1	355	0
776362	402.3	354.6	0
776363	402.5	354.1	0
776364	402.7	353.6	0
776365	402.7	354.1	0
776366	402.8	354.6	0
776367	402.5	355.1	0
776368	402.2	354.9	0
776369	401.7	354.8	0
776370	401.5	354.8	0
776371	401.5	355	0
776372	402	355	0
776373	402.4	354.6	0
776374	402.7	354.3	0
776375	402.5	353.9	0
776376	402.4	354	0
776377	402.4	354.1	0
776378	402.5	354.1	0
776379	402.7	354.1	0
776380	402.7	354.5	0
776381	402.7	354.9	0
776382	402.8	354.9	0
776383	402.9	354.5	0
776384	403	354.5	0
776385	402.9	355.1	0
776386	402.8	355.8	0
776387	402.8	355.6	0
776388	402.9	355	0
776389	403	354.3	0
776390	403.2	354.3	0
776391	403.4	354.5	0
776392	403.6	354.8	0
776393	403.7	354.9	0
776394	403.8	355	0
776395	403.9	355.2	0
776396	403.9	355.4	0
776397	403.8	355.7	0
776398	403.8	355.8	0
776399	403.7	356	0
776400	403.7	356	0
776401	403.7	356	0
776402	403.8	356	0
776403	403.9	355.9	0
776404	403.8	355.8	0
776405	403.9	355.8	0
776406	404	355.8	0
776407	404.1	355.9	0
776408	404.2	355.9	0
776409	404.2	355.9	0
776410	404.1	355.9	0
776411	404.2	355.9	0
776412	404.4	355.9	0
776413	404.5	355.9	0
776414	404.5	356.1	0
776415	404.7	356.3	0
776416	404.8	356.3	0
776417	404.8	356.1	0
776418	404.8	355.9	0
776419	404.8	355.8	0
776420	404.9	355.8	0
776421	405	355.8	0
776422	404.9	355.8	0
776423	404.8	355.8	0
776424	404.9	355.9	0
776425	405.3	355.9	0
776426	405.7	356	0
776427	405.8	356.4	0
776428	405.4	356.8	0
776429	404.9	357.2	0
776430	404.4	356.7	0
776431	404.3	356.3	0
776432	404.2	356	0
776433	404.4	356.3	0
776434	404.5	356.6	0
776435	404.7	356.8	0
776436	404.5	356.8	0
776437	404.6	356.8	0
776438	404.6	356.8	0
776439	404.7	356.9	0
776440	404.8	356.9	0
776441	404.8	356.9	0
776442	404.8	356.9	0
776443	404.8	356.9	0
776444	404.7	356.9	0
776445	404.7	356.8	0
776446	404.7	356.8	0
776447	404.8	356.6	0
776448	404.8	356.6	0
776449	404.7	356.6	0
776450	404.4	356.5	0
776451	404.2	356.2	0
776452	404.1	356.1	0
776453	404.3	356.1	0
776454	404.5	356.2	0
776455	404.6	356.3	0
776456	404.6	356.5	0
776457	404.6	356.6	0
776458	404.8	356.6	0
776459	405.1	356.6	0
776460	405.2	356.2	0
776461	405	355.8	0
776462	404.7	355.5	0
776463	404.4	356	0
776464	404.3	356.6	0
776465	404.4	356.7	0
776466	404.5	356.4	0
776467	404.6	356.1	0
776468	404.8	356	0
776469	405	355.8	0
776470	404.8	355.7	0
776471	404.6	355.6	0
776472	404.4	355.6	0
776473	404.6	355.4	0
776474	404.7	355.3	0
776475	404.9	355.3	0
776476	404.9	355.5	0
776477	404.4	355.8	0
776478	403.8	356	0
776479	403.8	356.3	0
776480	404.3	356.6	0
776481	404.9	356.6	0
776482	405	356.5	0
776483	405.1	356.3	0
776484	405	355.9	0
776485	405	355.5	0
776486	405.1	355.5	0
776487	405.1	355.8	0
776488	405	356.2	0
776489	404.9	356.2	0
776490	405.2	356.4	0
776491	405.6	356.5	0
776492	406	356.4	0
776493	406.1	356.2	0
776494	405.3	355.9	0
776495	404.4	355.6	0
776496	403.6	355.1	0
776497	403.5	354.7	0
776498	403.5	354.4	0
776499	403.6	354.5	0
776500	403.8	354.6	0
776501	404	355	0
776502	404.2	355.3	0
776503	404.3	355.6	0
776504	404.3	355.3	0
776505	404.3	354.9	0
776506	404.2	354.3	0
776507	404.1	354.3	0
776508	403.9	354.5	0
776509	403.9	354.9	0
776510	404	355.2	0
776511	404.5	355.3	0
776512	406	355.3	1
776513	409.1	355.9	1
776514	413.8	356.6	1
776515	419.2	356.8	1
776516	424	355.9	1
776517	429.8	355	1
776518	436.5	354.9	1
776519	445.7	355.5	1
776520	455.7	356.1	1
776521	466.9	356.2	1
776522	478.4	356.1	1
776523	488.7	355.4	1
776524	498.6	355	1
776525	506.8	353.2	1
776526	514.8	351.8	1
776527	521.9	350.1	1
776528	529.2	348.9	1
776529	535.3	347.1	1
776530	541	345.5	1
776531	545.3	344.9	1
776532	549.7	343.9	1
776533	554.2	341.9	1
776534	559.7	339.9	1
776535	565.1	338.8	1
776536	571.3	338.7	1
776537	578.6	338.2	1
776538	585.1	337	1
776539	590.6	335.5	1
776540	593.7	333.9	1
776541	597.4	332.6	1
776542	599.3	331.7	1
776543	600.1	331.3	1
776544	599.7	331.4	1
776545	598.8	331.4	1
776546	597.5	332.5	1
776547	595.5	333.6	1
776548	593.2	335.2	1
776549	590.7	336	1
776550	588.7	336.9	1
776551	586.6	337.3	1
776552	585.4	337.4	1
776553	584.4	337.3	1
776554	584.6	336.2	1
776555	585.1	335.1	0
776556	585.7	333.8	0
776557	586.6	333	0
776558	587.7	332.2	0
776559	588.6	331.5	0
776560	590	331.3	0
776561	590.8	331.1	0
776562	591.6	330.7	0
776563	592.4	330.3	0
776564	593.3	330	0
776565	594	330.3	0
776566	593.8	330.9	0
776567	593	331.3	0
776568	592.4	331.6	0
776569	591.9	331.5	0
776570	591.7	332.2	0
776571	591.5	333	0
776572	591.9	333.9	0
776573	592.8	333.7	0
776574	593.6	333.3	0
776575	593.8	332.9	0
776576	593.8	332.9	0
776577	593.7	333	0
776578	593.7	333	0
776579	593.8	332.8	0
776580	593.7	332.6	0
776581	593.8	332.7	0
776582	593.8	333.1	0
776583	593.9	333.5	0
776584	593.9	333.4	0
776585	593.6	333.2	0
776586	593.4	333.1	0
776587	593.2	333	0
776588	593	332.8	0
776589	592.8	332.6	0
776590	592.6	332.4	0
776591	592.6	332.4	0
776592	592.5	332.5	0
776593	592.4	332.6	0
776594	592.3	332.7	0
776595	592.3	332.8	0
776596	592.3	332.9	0
776597	592.4	333.1	0
776598	592.6	333.2	0
776599	592.7	333.3	0
776600	592.7	333.6	0
776601	592.6	333.9	0
776602	592.5	333.7	0
776603	592.4	333.2	0
776604	592.3	332.7	0
776605	592.4	332.7	0
776606	592.4	333.4	0
776607	592.2	334.1	0
776608	592	334.4	0
776609	592.1	334	0
776610	592.4	334	0
776611	592.6	334.4	0
776612	592.5	334.6	0
776613	592.3	334.4	0
776614	592.2	334.3	0
776615	592.1	334.4	0
776616	592.4	334.5	0
776617	592.8	334.5	0
776618	593.1	334.5	0
776619	593	334.5	0
776620	592.8	334.5	0
776621	592.8	334.5	0
776622	592.9	334.7	0
776623	592.9	334.8	0
776624	593	334.9	0
776625	592.9	334.7	0
776626	592.7	334.5	0
776627	592.5	334.3	0
776628	592.5	334.2	0
776629	592.5	334.2	0
776630	592.5	334.2	0
776631	592.4	334.3	0
776632	592.3	334.6	0
776633	592.3	334.8	0
776634	592.2	334.9	0
776635	592.2	334.9	0
776636	592.3	334.8	0
776637	592.5	334.7	0
776638	592.5	334.7	0
776639	592.6	334.9	0
776640	592.5	335.2	0
776641	592.4	335.2	0
776642	592.7	335.2	0
776643	593.1	335	0
776644	593.5	334.9	0
776645	593.4	334.6	0
776646	593.4	334.4	0
776647	593.3	334.5	0
776648	593.3	334.8	0
776649	593.3	335.2	0
776650	593.3	335.4	0
776651	593.4	335.6	0
776652	593.4	335	0
776653	593.2	334.2	0
776654	592.9	333.8	0
776655	592.5	334	0
776656	592.2	333.9	0
776657	592	333.5	0
776658	592	333.5	0
776659	592.3	333.9	0
776660	592.6	334.1	0
776661	592.6	334.1	0
776662	592.6	333.9	0
776663	592.8	333.8	0
776664	593.1	333.5	0
776665	593.4	333.2	0
776666	592.9	332.8	0
776667	592.3	332.6	0
776668	591.6	332.4	0
776669	591.9	332.3	0
776670	592.4	332.2	0
776671	593	332.1	0
776672	592.9	332.1	0
776673	592.6	332.2	0
776674	592.1	332.3	0
776675	592	332.7	0
776676	592	333.2	0
776677	592.4	333.3	0
776678	592.7	333	0
776679	592.6	332.6	0
776680	592.3	332.7	0
776681	591.8	332.8	0
776682	591.6	332.7	0
776683	591.5	332.4	0
776684	591.7	332.3	0
776685	592	332.4	0
776686	592.1	332.4	0
776687	592.2	332.4	0
776688	592.1	332.3	0
776689	592	332.3	0
776690	591.6	332.3	0
776691	591.4	332.2	0
776692	591.3	332.1	0
776693	591.7	332.1	0
776694	591.9	332.2	0
776695	592.1	332.5	0
776696	591.9	332.9	0
776697	592.6	333.2	0
776698	593.3	332.8	0
776699	593.2	332.2	0
776700	592.5	331.7	0
776701	591.9	331.7	0
776702	592	331.7	0
776703	592.1	331.7	0
776704	592.1	331.7	0
776705	592	331.4	0
776706	591.9	331.1	0
776707	591.9	331.6	0
776708	592	332.3	0
776709	592.1	333.1	0
776710	592.1	333.2	0
776711	592	333.3	0
776712	592	333.4	0
776713	592.1	333.4	0
776714	592.2	333.5	0
776715	592.4	333.5	0
776716	592.3	333.3	0
776717	592.1	332.9	0
776718	592	332.3	0
776719	591.9	332	0
776720	591.4	332	0
776721	590.9	332.1	0
776722	591.3	332.2	0
776723	591.8	332	0
776724	592.4	331.7	0
776725	592	331.5	0
776726	591.5	331.9	0
776727	591.1	332.2	0
776728	591.2	332.4	0
776729	591.4	332.5	0
776730	591.7	332.7	0
776731	592.1	333	0
776732	592.3	333	0
776733	592.5	332.8	0
776734	592.7	332.9	0
776735	592.9	333.1	0
776736	593.1	332.9	0
776737	593.4	332.5	0
776738	593	332.1	0
776739	592.5	332	0
776740	592.1	332	0
776741	592.1	331.9	0
776742	592.1	331.8	0
776743	592	331.9	0
776744	591.8	332.2	0
776745	591.7	332	0
776746	591.7	331.6	0
776747	592.3	331.4	0
776748	592.8	331.7	0
776749	593.2	332.1	0
776750	593.2	332.5	0
776751	593.1	332.6	0
776752	593.1	332.8	0
776753	592.9	332.6	0
776754	592.8	332.7	0
776755	592.5	332.6	0
776756	592.4	332.6	0
776757	592.4	332.4	0
776758	592.7	332.5	0
776759	593	332.7	0
776760	593.1	332.8	0
776761	593	333.3	0
776762	592.9	333.7	0
776763	592.8	333.9	0
776764	592.8	333.6	0
776765	592.9	333.4	0
776766	593	333.3	0
776767	592.9	333.3	0
776768	592.8	333.3	0
776769	592.9	333.3	0
776770	593.2	333.3	0
776771	593.4	333.1	0
776772	593.5	332.9	0
776773	593.4	332.6	0
776774	593.2	332.6	0
776775	593	332.6	0
776776	592.9	332.7	0
776777	593.1	332.6	0
776778	593.1	332	0
776779	593.2	331.5	0
776780	593.1	331.5	0
776781	593.1	331.9	0
776782	593.1	332.4	0
776783	593	332.5	0
776784	593	332.4	0
776785	593.6	332.2	0
776786	594.1	332.1	0
776787	594.3	332.1	0
776788	593.9	332.2	0
776789	593.7	332.5	0
776790	593.8	332.5	0
776791	593.8	332.4	0
776792	593.7	332.7	0
776793	593.8	333.1	0
776794	594	333.7	0
776795	594.2	333.8	0
776796	594.1	333.9	0
776797	594.1	334.3	0
776798	594.1	334.7	0
776799	594.1	335.1	0
776800	594	335	0
776801	594	335	0
776802	594.1	335	0
776803	594.1	335.1	0
776804	594.3	335.3	0
776805	594.3	335.4	0
776806	594.3	335.5	0
776807	594.3	335.6	0
776808	594	335.6	0
776809	593.8	335.7	0
776810	593.7	335	0
776811	593.4	334.4	0
776812	593.2	333.9	0
776813	592.9	334	0
776814	593	334	0
776815	593	333.8	0
776816	593.1	333.7	0
776817	593.2	333.7	0
776818	593.4	333.7	0
776819	593.6	333.7	0
776820	593.8	333.7	0
776821	593.6	334.1	0
776822	593.5	334.4	0
776823	593.4	334.7	0
776824	593.5	334.7	0
776825	593.6	334.1	0
776826	593.6	333.6	0
776827	593.6	333.4	0
776828	593.7	333.8	0
776829	593.8	334.1	0
776830	593.7	334.3	0
776831	593.9	334.5	0
776832	594.1	334.7	0
776833	593.9	334.6	0
776834	593.7	334.4	0
776835	593.4	334.1	0
776836	593.6	333.8	0
776837	593.7	333.7	0
776838	593.7	333.6	0
776839	593.8	333.5	0
776840	593.5	333.4	0
776841	593.3	334	0
776842	593	334.7	0
776843	592.9	335.2	0
776844	592.8	335	0
776845	593	335.2	0
776846	593.1	335.6	0
776847	593.1	335.7	0
776848	593.1	335.1	0
776849	593.4	334.6	0
776850	593.7	334.7	0
776851	594	334.9	0
776852	594.2	335	0
776853	593.9	334.6	0
776854	593.5	334.2	0
776855	593.1	333.9	0
776856	593	333.9	0
776857	592.9	334.3	0
776858	592.8	334.6	0
776859	593.2	334.9	0
776860	593.5	334.8	0
776861	593.9	334.8	0
776862	593.8	334.5	0
776863	593.6	334.2	0
776864	593.3	333.9	0
776865	593.1	333.9	0
776866	592.9	334	0
776867	593.1	334.1	0
776868	593.4	333.9	0
776869	593.8	333.6	0
776870	593.8	333.2	0
776871	593.9	333.4	0
776872	593.8	333.5	0
776873	593.7	333.2	0
776874	593.1	332.5	0
776875	592.7	331.9	0
776876	592.8	332.2	0
776877	593.4	332.9	0
776878	594	333.5	0
776879	594.2	333.1	0
776880	594.4	332.8	0
776881	594.4	332.8	0
776882	594.1	333.2	0
776883	593.5	333.5	0
776884	592.9	333.3	0
776885	593	333	0
776886	593.3	332.7	0
776887	593.6	332.6	0
776888	593.6	332.8	0
776889	593.6	333	0
776890	593.5	333.2	0
776891	593.2	333.2	0
776892	593	332.7	0
776893	592.7	332.1	0
776894	592.7	331.9	0
776895	592.7	332.1	0
776896	592.7	332.3	0
776897	592.9	332.4	0
776898	593.2	332.6	0
776899	593.4	332.8	0
776900	593.4	332.6	0
776901	593.5	332.5	0
776902	593.5	332.4	0
776903	593.5	332.5	0
776904	593.4	332.5	0
776905	593.4	332.6	0
776906	593	332.6	0
776907	592.6	332.9	0
776908	592.3	333.2	0
776909	592.6	333.5	0
776910	593	333.5	0
776911	593.2	333.4	0
776912	593.2	333.1	0
776913	593.5	332.8	0
776914	593.7	332.8	0
776915	593.9	332.9	0
776916	593.8	333.1	0
776917	593.5	333.1	0
776918	593.2	333.1	0
776919	592.9	333	0
776920	592.9	332.9	0
776921	593	332.9	0
776922	593.2	333	0
776923	593.3	333	0
776924	593.4	332.9	0
776925	593.4	332.8	0
776926	593.3	332.8	0
776927	593	332.6	0
776928	592.8	332.2	0
776929	592.9	331.8	0
776930	593.2	332	0
776931	593.4	332.3	0
776932	593.3	333	0
776933	592.9	333.3	0
776934	592.6	333.7	0
776935	592.3	334	0
776936	592.4	334.1	0
776937	592.5	334.1	0
776938	592.5	333.9	0
776939	592.6	333.6	0
776940	592.6	333.4	0
776941	592.6	333.3	0
776942	592.6	333.3	0
776943	592.5	333.2	0
776944	592.3	333	0
776945	592.2	332.8	0
776946	592.1	332.9	0
776947	592.6	332.9	0
776948	593	332.9	0
776949	593.2	332.8	0
776950	593.1	332.6	0
776951	593	332.4	0
776952	593	332.2	0
776953	593.1	332.1	0
776954	593.3	332.1	0
776955	593.4	332.1	0
776956	593.1	332.3	0
776957	592.6	332.5	0
776958	592.1	332.4	0
776959	591.9	332.1	0
776960	592	331.7	0
776961	592.1	331.7	0
776962	592.3	331.6	0
776963	592.5	331.5	0
776964	592.7	331.7	0
776965	592.8	332	0
776966	593	332.2	0
776967	592.7	332.2	0
776968	592.3	332.3	0
776969	591.9	332.4	0
776970	592.5	332.1	0
776971	593.1	331.8	0
